"t";"iL";"iG";"iSd";"slope";"intercept"
12;15;5;1;880,036;-6679,614
12;15;0;2;879,867;-6687,162
12;15;1;2;880,018;-6688,213
12;15;2;2;880,153;-6689,698
12;15;3;2;880,247;-6691,36
12;15;4;2;880,296;-6692,977
12;15;5;2;880,3;-6694,244
12;15;0;3;880,589;-6716,35
12;15;1;3;880,691;-6715,45
12;15;2;3;880,796;-6714,876
12;15;3;3;880,886;-6714,446
12;15;4;3;880,964;-6714,849
12;15;5;3;881,017;-6716,185
12;15;0;4;881,369;-6736,408
12;15;1;4;881,447;-6735,209
12;15;2;4;881,557;-6734,394
12;15;3;4;881,658;-6733,713
12;15;4;4;881,741;-6734,117
12;15;5;4;881,803;-6735,358
12;15;0;5;883,124;-6784,933
12;15;1;5;883,129;-6780,276
12;15;2;5;883,151;-6775,722
12;15;3;5;883,201;-6772,897
12;15;4;5;883,28;-6772,103
12;15;5;5;883,356;-6771,85
12;15;0;6;884,757;-6826,84
12;15;1;6;884,649;-6818,731
12;15;2;6;884,584;-6812,55
12;15;3;6;884,573;-6808,873
12;15;4;6;884,599;-6806,585
12;15;5;6;884,64;-6804,386
12;15;0;7;885,008;-6848,628
12;15;1;7;884,836;-6838,117
12;15;2;7;884,727;-6831,067
12;15;3;7;884,683;-6827,219
12;15;4;7;884,674;-6824,023
12;15;5;7;884,695;-6820,498
12;15;0;8;884,247;-6867,649
12;15;1;8;884,071;-6857,001
12;15;2;8;883,96;-6849,896
12;15;3;8;883,914;-6846,029
12;15;4;8;883,902;-6842,761
12;15;5;8;883,922;-6839,132
12;16;0;0;883,799;-6661,645
12;16;1;0;883,846;-6663,428
12;16;2;0;883,856;-6665,423
12;16;3;0;883,852;-6667,414
12;16;4;0;883,811;-6668,533
12;16;5;0;883,714;-6668,127
12;16;0;1;886,375;-6685,168
12;16;1;1;886,509;-6688,372
12;16;2;1;886,595;-6691,288
12;16;3;1;886,62;-6693,045
12;16;4;1;886,564;-6693,223
12;16;5;1;886,414;-6691,357
12;16;0;2;886,575;-6699,28
12;16;1;2;886,695;-6700,777
12;16;2;2;886,778;-6702,437
12;16;3;2;886,816;-6704,007
12;16;4;2;886,806;-6705,151
12;16;5;2;886,733;-6705,052
12;16;0;3;886,592;-6718,443
12;16;1;3;886,688;-6717,953
12;16;2;3;886,775;-6717,692
12;16;3;3;886,85;-6718,417
12;16;4;3;886,895;-6719,949
12;16;5;3;886,88;-6720,987
12;16;0;4;890,122;-6754,633
12;16;1;4;890,226;-6753,878
12;16;2;4;890,322;-6753,408
12;16;3;4;890,402;-6754,125
12;16;4;4;890,459;-6755,425
12;16;5;4;890,477;-6756,08
12;16;0;5;887,661;-6788,878
12;16;1;5;887,688;-6784,924
12;16;2;5;887,747;-6782,693
12;16;3;5;887,83;-6782,207
12;16;4;5;887,904;-6781,763
12;16;5;5;887,938;-6780,477
12;16;0;6;892,936;-6828,732
12;16;1;6;892,891;-6823,654
12;16;2;6;892,892;-6820,506
12;16;3;6;892,926;-6818,347
12;16;4;6;892,97;-6815,799
12;16;5;6;893,014;-6812,963
12;16;0;7;892,564;-6845,852
12;16;1;7;892,483;-6840,253
12;16;2;7;892,45;-6836,771
12;16;3;7;892,449;-6833,493
12;16;4;7;892,479;-6829,577
12;16;5;7;892,532;-6826,04
12;16;0;8;891,747;-6861,579
12;16;1;8;891,663;-6855,939
12;16;2;8;891,628;-6852,423
12;16;3;8;891,626;-6849,056
12;16;4;8;891,655;-6845,036
12;16;5;8;891,708;-6841,45
12;17;0;0;890,644;-6680,498
12;17;1;0;890,65;-6682,461
12;17;2;0;890,641;-6684,345
12;17;3;0;890,585;-6685,12
12;17;4;0;890,464;-6684,201
12;17;5;0;890,302;-6681,933
12;17;0;1;892,674;-6706,231
12;17;1;1;892,741;-6708,754
12;17;2;1;892,747;-6710,163
12;17;3;1;892,666;-6709,836
12;17;4;1;892,477;-6707,171
12;17;5;1;892,233;-6703,051
12;17;0;2;893,265;-6715,614
12;17;1;2;893,334;-6717,213
12;17;2;2;893,361;-6718,755
12;17;3;2;893,336;-6719,689
12;17;4;2;893,233;-6719,021
12;17;5;2;893,06;-6716,642
12;17;0;3;896,622;-6746,637
12;17;1;3;896,703;-6746,65
12;17;2;3;896,774;-6747,679
12;17;3;3;896,807;-6749,235
12;17;4;3;896,768;-6749,957
12;17;5;3;896,672;-6749,447
12;17;0;4;895,612;-6760,619
12;17;1;4;895,699;-6760,457
12;17;2;4;895,775;-6761,415
12;17;3;4;895,823;-6762,636
12;17;4;4;895,829;-6763,007
12;17;5;4;895,797;-6762,579
12;17;0;5;896,94;-6795,238
12;17;1;5;897,005;-6793,725
12;17;2;5;897,089;-6793,401
12;17;3;5;897,155;-6792,745
12;17;4;5;897,177;-6791,11
12;17;5;5;897,163;-6789,579
12;17;0;6;898,166;-6821,971
12;17;1;6;898,18;-6819,459
12;17;2;6;898,218;-6817,297
12;17;3;6;898,263;-6814,551
12;17;4;6;898,307;-6811,564
12;17;5;6;898,351;-6809,954
12;17;0;7;902,072;-6858,837
12;17;1;7;902,052;-6855,847
12;17;2;7;902,059;-6852,446
12;17;3;7;902,096;-6848,441
12;17;4;7;902,156;-6844,977
12;17;5;7;902,231;-6843,585
12;17;0;8;899,838;-6861,17
12;17;1;8;899,816;-6858,138
12;17;2;8;899,821;-6854,643
12;17;3;8;899,857;-6850,545
12;17;4;8;899,918;-6847,049
12;17;5;8;899,995;-6845,676
12;18;0;0;897,816;-6704,961
12;18;1;0;897,801;-6706,589
12;18;2;0;897,729;-6706,975
12;18;3;0;897,593;-6705,628
12;18;4;0;897,408;-6702,882
12;18;5;0;897,23;-6700,258
12;18;0;1;899,886;-6724,074
12;18;1;1;899,874;-6725,037
12;18;2;1;899,766;-6724,161
12;18;3;1;899,553;-6720,932
12;18;4;1;899,289;-6716,373
12;18;5;1;899,088;-6713,022
12;18;0;2;903,939;-6751,724
12;18;1;2;903,954;-6753,127
12;18;2;2;903,912;-6753,74
12;18;3;2;903,786;-6752,537
12;18;4;2;903,587;-6749,607
12;18;5;2;903,419;-6746,899
12;18;0;3;903,919;-6760,927
12;18;1;3;903,981;-6762,165
12;18;2;3;903,998;-6763,622
12;18;3;3;903,94;-6763,986
12;18;4;3;903,827;-6763,201
12;18;5;3;903,743;-6762,825
12;18;0;4;905,9;-6787,358
12;18;1;4;905,967;-6788,475
12;18;2;4;906,006;-6789,568
12;18;3;4;906;-6789,702
12;18;4;4;905,959;-6789,215
12;18;5;4;905,944;-6789,744
12;18;0;5;903,608;-6802,288
12;18;1;5;903,687;-6802,068
12;18;2;5;903,744;-6801,164
12;18;3;5;903,754;-6799,368
12;18;4;5;903,733;-6798,039
12;18;5;5;903,734;-6799,058
12;18;0;6;906,165;-6838,161
12;18;1;6;906,205;-6836,053
12;18;2;6;906,25;-6833,124
12;18;3;6;906,293;-6830,279
12;18;4;6;906,339;-6829,125
12;18;5;6;906,4;-6830,503
12;18;0;7;906,383;-6855,844
12;18;1;7;906,398;-6852,481
12;18;2;7;906,441;-6848,436
12;18;3;7;906,505;-6845,337
12;18;4;7;906,588;-6844,454
12;18;5;7;906,688;-6845,855
12;18;0;8;908,894;-6876,712
12;18;1;8;908,907;-6873,255
12;18;2;8;908,95;-6869,127
12;18;3;8;909,015;-6866,01
12;18;4;8;909,099;-6865,149
12;18;5;8;909,202;-6866,561
12;19;0;0;906,942;-6727,521
12;19;1;0;906,859;-6727,479
12;19;2;0;906,709;-6725,732
12;19;3;0;906,519;-6722,839
12;19;4;0;906,347;-6720,486
12;19;5;0;906,295;-6721,045
12;19;0;1;908,266;-6743,569
12;19;1;1;908,138;-6742,176
12;19;2;1;907,905;-6738,458
12;19;3;1;907,645;-6733,947
12;19;4;1;907,466;-6731,129
12;19;5;1;907,452;-6731,956
12;19;0;2;909,954;-6761,962
12;19;1;2;909,896;-6762,16
12;19;2;2;909,748;-6760,451
12;19;3;2;909,544;-6757,364
12;19;4;2;909,395;-6755,008
12;19;5;2;909,4;-6755,729
12;19;0;3;913,173;-6785,467
12;19;1;3;913,171;-6786,686
12;19;2;3;913,095;-6786,708
12;19;3;3;912,981;-6785,85
12;19;4;3;912,915;-6785,913
12;19;5;3;912,972;-6788,538
12;19;0;4;912,953;-6801,215
12;19;1;4;912,98;-6802,113
12;19;2;4;912,962;-6802,044
12;19;3;4;912,921;-6801,655
12;19;4;4;912,925;-6802,828
12;19;5;4;913,033;-6806,749
12;19;0;5;916,031;-6834,813
12;19;1;5;916,074;-6833,703
12;19;2;5;916,072;-6831,831
12;19;3;5;916,051;-6830,942
12;19;4;5;916,071;-6832,911
12;19;5;5;916,184;-6837,855
12;19;0;6;915,399;-6855,032
12;19;1;6;915,441;-6852,178
12;19;2;6;915,484;-6849,617
12;19;3;6;915,535;-6849,11
12;19;4;6;915,612;-6851,372
12;19;5;6;915,745;-6856,056
12;19;0;7;919,519;-6881,7
12;19;1;7;919,566;-6877,98
12;19;2;7;919,634;-6875,352
12;19;3;7;919,723;-6875,072
12;19;4;7;919,837;-6877,181
12;19;5;7;919,993;-6881,443
12;19;0;8;919,328;-6893,034
12;19;1;8;919,375;-6889,248
12;19;2;8;919,444;-6886,614
12;19;3;8;919,534;-6886,352
12;19;4;8;919,651;-6888,456
12;19;5;8;919,809;-6892,698
12;20;0;0;914,272;-6738,3
12;20;1;0;914,127;-6736,484
12;20;2;0;913,952;-6733,89
12;20;3;0;913,818;-6732,429
12;20;4;0;913,81;-6734,069
12;20;5;0;913,949;-6738,905
12;20;0;1;918,47;-6766,212
12;20;1;1;918,243;-6762,507
12;20;2;1;918,007;-6758,517
12;20;3;1;917,877;-6756,805
12;20;4;1;917,911;-6758,788
12;20;5;1;918,085;-6763,93
12;20;0;2;920,805;-6791,268
12;20;1;2;920,653;-6789,409
12;20;2;2;920,464;-6786,648
12;20;3;2;920,358;-6785,243
12;20;4;2;920,41;-6787,058
12;20;5;2;920,596;-6792,014
12;20;0;3;922,149;-6806,03
12;20;1;3;922,068;-6805,869
12;20;2;3;921,967;-6805,269
12;20;3;3;921,937;-6806,089
12;20;4;3;922,035;-6809,692
12;20;5;3;922,24;-6815,623
12;20;0;4;922,75;-6826,882
12;20;1;4;922,728;-6826,74
12;20;2;4;922,698;-6826,675
12;20;3;4;922,733;-6828,591
12;20;4;4;922,878;-6833,463
12;20;5;4;923,108;-6840,231
12;20;0;5;924,641;-6854,204
12;20;1;5;924,636;-6852,598
12;20;2;5;924,627;-6852,398
12;20;3;5;924,677;-6855,276
12;20;4;5;924,826;-6861,179
12;20;5;5;925,054;-6868,509
12;20;0;6;924,155;-6870,657
12;20;1;6;924,203;-6868,783
12;20;2;6;924,269;-6869,131
12;20;3;6;924,369;-6872,245
12;20;4;6;924,533;-6877,796
12;20;5;6;924,759;-6884,722
12;20;0;7;928,239;-6900,119
12;20;1;7;928,312;-6898,289
12;20;2;7;928,413;-6898,762
12;20;3;7;928,545;-6901,615
12;20;4;7;928,73;-6906,747
12;20;5;7;928,965;-6913,397
12;20;0;8;930,896;-6921,312
12;20;1;8;930,97;-6919,479
12;20;2;8;931,072;-6919,957
12;20;3;8;931,206;-6922,796
12;20;4;8;931,392;-6927,909
12;20;5;8;931,628;-6934,547
13;0;0;0;777,752;-6906,567
13;0;1;0;776,494;-6910,811
13;0;2;0;775,739;-6914,331
13;0;3;0;775,229;-6912,119
13;0;4;0;775,058;-6902,192
13;0;5;0;775,22;-6885,424
13;0;0;1;775,07;-6957,262
13;0;1;1;773,018;-6956,309
13;0;2;1;771,334;-6953,422
13;0;3;1;770,589;-6948,193
13;0;4;1;770,549;-6936,156
13;0;5;1;771,53;-6920,305
13;0;0;2;774,486;-6994,678
13;0;1;2;772,425;-6993,621
13;0;2;2;770,788;-6990,889
13;0;3;2;770,066;-6985,532
13;0;4;2;770,096;-6973,63
13;0;5;2;770,838;-6956,287
13;0;0;3;771,707;-7040,97
13;0;1;3;770,29;-7044,613
13;0;2;3;769,373;-7048,172
13;0;3;3;768,885;-7048,218
13;0;4;3;768,744;-7041,56
13;0;5;3;768,917;-7027,473
13;0;0;4;769,594;-7076,075
13;0;1;4;768,029;-7078,853
13;0;2;4;766,82;-7080,877
13;0;3;4;766,327;-7081,508
13;0;4;4;766,211;-7076,42
13;0;5;4;766,739;-7067,308
13;0;0;5;771,583;-7161,293
13;0;1;5;769,688;-7162,202
13;0;2;5;768,261;-7163,482
13;0;3;5;767,453;-7163,261
13;0;4;5;767,164;-7158,052
13;0;5;5;767,401;-7146,16
13;0;0;6;767,974;-7251,823
13;0;1;6;767,015;-7257,166
13;0;2;6;766,268;-7258,705
13;0;3;6;765,769;-7251,975
13;0;4;6;765,267;-7232,435
13;0;5;6;765,17;-7204,016
13;0;0;7;766,449;-7313,738
13;0;1;7;765,876;-7321,264
13;0;2;7;765,385;-7324,411
13;0;3;7;764,866;-7318,162
13;0;4;7;764,343;-7299,675
13;0;5;7;763,894;-7271,255
13;0;0;8;764,089;-7309,714
13;0;1;8;762,064;-7308,714
13;0;2;8;760,741;-7307,462
13;0;3;8;760,005;-7300,852
13;0;4;8;760,11;-7287,403
13;0;5;8;761,09;-7268,737
13;1;0;0;784,11;-6933,359
13;1;1;0;783,818;-6927,678
13;1;2;0;783,533;-6912,521
13;1;3;0;783,435;-6891,521
13;1;4;0;783,588;-6869,738
13;1;5;0;784,01;-6850,663
13;1;0;1;785,13;-7004,846
13;1;1;1;784,751;-6996,551
13;1;2;1;784,254;-6976,928
13;1;3;1;783,778;-6949,731
13;1;4;1;783,801;-6922,39
13;1;5;1;784,098;-6897,781
13;1;0;2;783,566;-7036,463
13;1;1;2;783,177;-7027,66
13;1;2;2;782,636;-7007,387
13;1;3;2;782,126;-6980,11
13;1;4;2;781,979;-6953,143
13;1;5;2;782,331;-6931,725
13;1;0;3;781,452;-7090,103
13;1;1;3;781,299;-7087,845
13;1;2;3;781,068;-7076,153
13;1;3;3;780,713;-7055,445
13;1;4;3;780,376;-7028,472
13;1;5;3;780,483;-6999,679
13;1;0;4;778,689;-7121,87
13;1;1;4;778,563;-7120,697
13;1;2;4;778,407;-7111,429
13;1;3;4;778,22;-7095,327
13;1;4;4;778,124;-7075,391
13;1;5;4;778,242;-7053,714
13;1;0;5;782,372;-7218,358
13;1;1;5;782,211;-7217,756
13;1;2;5;781,753;-7206,885
13;1;3;5;780,935;-7184,576
13;1;4;5;780,08;-7153,061
13;1;5;5;779,736;-7118,883
13;1;0;6;771,627;-7257,408
13;1;1;6;771,116;-7244,362
13;1;2;6;770,686;-7219,11
13;1;3;6;771,298;-7191,651
13;1;4;6;772,532;-7166,291
13;1;5;6;773,696;-7142,987
13;1;0;7;772,001;-7330,769
13;1;1;7;771,443;-7318,345
13;1;2;7;770,707;-7293,15
13;1;3;7;770,333;-7262,126
13;1;4;7;770,756;-7234,081
13;1;5;7;772,295;-7213,83
13;1;0;8;772,758;-7348,14
13;1;1;8;772,254;-7337,081
13;1;2;8;771,57;-7313,584
13;1;3;8;771,172;-7283,717
13;1;4;8;771,973;-7258,136
13;1;5;8;773,158;-7234,817
13;2;0;0;802,828;-6976,945
13;2;1;0;801,672;-6951,388
13;2;2;0;800,699;-6925,765
13;2;3;0;800,047;-6903,012
13;2;4;0;799,484;-6882,757
13;2;5;0;799,096;-6864,526
13;2;0;1;802,148;-7030,102
13;2;1;1;800,735;-6999,322
13;2;2;1;799,578;-6968,243
13;2;3;1;798,801;-6940,111
13;2;4;1;798,128;-6914,543
13;2;5;1;797,536;-6890,622
13;2;0;2;798,878;-7053,441
13;2;1;2;797,578;-7022,679
13;2;2;2;796,555;-6993,536
13;2;3;2;795,84;-6968,94
13;2;4;2;795,436;-6948,737
13;2;5;2;795,078;-6929,816
13;2;0;3;802,338;-7147,063
13;2;1;3;801,079;-7121,831
13;2;2;3;799,593;-7089,651
13;2;3;3;798,101;-7052,957
13;2;4;3;796,747;-7014,715
13;2;5;3;795,554;-6977,934
13;2;0;4;796,108;-7167,716
13;2;1;4;795,265;-7148,038
13;2;2;4;794,363;-7124,469
13;2;3;4;793,458;-7097,902
13;2;4;4;792,656;-7068,688
13;2;5;4;791,956;-7037,619
13;2;0;5;796,459;-7245,731
13;2;1;5;795,076;-7217,781
13;2;2;5;793,411;-7180,811
13;2;3;5;791,815;-7139,938
13;2;4;5;790,508;-7100,542
13;2;5;5;789,681;-7066,136
13;2;0;6;791,367;-7288,849
13;2;1;6;789,616;-7249,217
13;2;2;6;788,184;-7211,174
13;2;3;6;787,054;-7177,229
13;2;4;6;786,307;-7146,964
13;2;5;6;786,316;-7121,631
13;2;0;7;792,366;-7365,366
13;2;1;7;790,665;-7329,557
13;2;2;7;789,309;-7294,692
13;2;3;7;788,275;-7261,697
13;2;4;7;787,366;-7227,958
13;2;5;7;786,57;-7192,805
13;2;0;8;790,088;-7369,882
13;2;1;8;788,59;-7335,057
13;2;2;8;787,349;-7300,143
13;2;3;8;786,386;-7265,833
13;2;4;8;785,7;-7230,928
13;2;5;8;786,072;-7200,61
13;3;0;0;818,036;-6971,602
13;3;1;0;816,967;-6951,088
13;3;2;0;816,038;-6931,923
13;3;3;0;815,168;-6913,158
13;3;4;0;814,291;-6894,168
13;3;5;0;813,418;-6874,513
13;3;0;1;814,37;-7001,884
13;3;1;1;813,121;-6974,867
13;3;2;1;812,004;-6949,335
13;3;3;1;810,952;-6924,488
13;3;4;1;809,939;-6900,113
13;3;5;1;809,052;-6876,573
13;3;0;2;810,875;-7027,508
13;3;1;2;809,838;-7004,804
13;3;2;2;809,06;-6984,556
13;3;3;2;808,254;-6963,975
13;3;4;2;807,413;-6941,167
13;3;5;2;806,521;-6916,596
13;3;0;3;811,099;-7102,478
13;3;1;3;809,216;-7065,426
13;3;2;3;807,465;-7027,024
13;3;3;3;805,957;-6991,259
13;3;4;3;804,885;-6961,113
13;3;5;3;803,939;-6935,254
13;3;0;4;810,375;-7163,307
13;3;1;4;809,024;-7136,379
13;3;2;4;807,617;-7105,411
13;3;3;4;806,246;-7071,99
13;3;4;4;804,884;-7038,006
13;3;5;4;803,648;-7005,105
13;3;0;5;813,489;-7230,008
13;3;1;5;811,301;-7191,573
13;3;2;5;809,357;-7154,176
13;3;3;5;807,731;-7120,371
13;3;4;5;806,466;-7090,433
13;3;5;5;805,341;-7063,89
13;3;0;6;807,487;-7265,258
13;3;1;6;805,799;-7233,124
13;3;2;6;804,287;-7202,075
13;3;3;6;802,957;-7171,105
13;3;4;6;801,693;-7139,984
13;3;5;6;800,635;-7109,5
13;3;0;7;809,886;-7349,477
13;3;1;7;808,183;-7318,199
13;3;2;7;806,408;-7283,144
13;3;3;7;804,607;-7245,664
13;3;4;7;803,02;-7208,827
13;3;5;7;801,621;-7174,791
13;3;0;8;804,462;-7344,715
13;3;1;8;802,844;-7309,337
13;3;2;8;801,264;-7271,096
13;3;3;8;799,782;-7231,996
13;3;4;8;799,069;-7198,296
13;3;5;8;799,385;-7172,91
13;4;0;0;833,769;-6973,795
13;4;1;0;832,8;-6957,53
13;4;2;0;831,77;-6939,848
13;4;3;0;830,7;-6921,38
13;4;4;0;829,637;-6902,046
13;4;5;0;828,607;-6883,362
13;4;0;1;827,277;-6984,525
13;4;1;1;825,993;-6960,779
13;4;2;1;824,77;-6937,04
13;4;3;1;823,627;-6913,928
13;4;4;1;822,549;-6892,383
13;4;5;1;821,579;-6872,51
13;4;0;2;825,328;-7025,622
13;4;1;2;824,237;-7004,829
13;4;2;2;823,001;-6981,448
13;4;3;2;821,782;-6956,74
13;4;4;2;820,647;-6934,082
13;4;5;2;819,673;-6914,381
13;4;0;3;827,366;-7075,793
13;4;1;3;825,603;-7045,407
13;4;2;3;824,143;-7018,373
13;4;3;3;822,842;-6993,879
13;4;4;3;821,58;-6968,337
13;4;5;3;820,251;-6941,693
13;4;0;4;830,599;-7161,777
13;4;1;4;828,859;-7133,767
13;4;2;4;827,044;-7102,925
13;4;3;4;825,291;-7072,029
13;4;4;4;823,63;-7042,226
13;4;5;4;822,108;-7013,302
13;4;0;5;825,702;-7183,33
13;4;1;5;824,03;-7155,034
13;4;2;5;822,557;-7128,936
13;4;3;5;821,258;-7104,792
13;4;4;5;820,097;-7082,752
13;4;5;5;819,027;-7061,478
13;4;0;6;821,761;-7241,469
13;4;1;6;820,123;-7213,083
13;4;2;6;818,522;-7183,117
13;4;3;6;817,01;-7153,263
13;4;4;6;815,589;-7124,379
13;4;5;6;814,285;-7096,716
13;4;0;7;820,775;-7305,776
13;4;1;7;818,789;-7270,892
13;4;2;7;816,92;-7236,548
13;4;3;7;815,289;-7203,932
13;4;4;7;813,768;-7173,673
13;4;5;7;812,473;-7145,572
13;4;0;8;816,704;-7303,047
13;4;1;8;814,755;-7265,053
13;4;2;8;812,986;-7229,35
13;4;3;8;811,514;-7196,428
13;4;4;8;810,105;-7165,558
13;4;5;8;808,935;-7137,207
13;5;0;0;843,905;-6952,655
13;5;1;0;842,843;-6935,677
13;5;2;0;841,793;-6918,859
13;5;3;0;840,772;-6901,586
13;5;4;0;839,812;-6885,494
13;5;5;0;838,874;-6870,054
13;5;0;1;841,644;-6971,706
13;5;1;1;840,449;-6951,895
13;5;2;1;839,321;-6932,715
13;5;3;1;838,261;-6914,909
13;5;4;1;837,263;-6897,976
13;5;5;1;836,347;-6882,478
13;5;0;2;842,102;-7022,344
13;5;1;2;840,834;-7001,992
13;5;2;2;839,694;-6983,113
13;5;3;2;838,671;-6965,838
13;5;4;2;837,694;-6949,52
13;5;5;2;836,722;-6933,555
13;5;0;3;838,458;-7041,909
13;5;1;3;837,121;-7019,369
13;5;2;3;835,705;-6995,168
13;5;3;3;834,284;-6969,931
13;5;4;3;832,985;-6946,688
13;5;5;3;831,875;-6927,382
13;5;0;4;837,101;-7107,493
13;5;1;4;835,366;-7078,355
13;5;2;4;833,717;-7050,595
13;5;3;4;832,153;-7022,691
13;5;4;4;830,617;-6995,463
13;5;5;4;829,175;-6969,039
13;5;0;5;834,17;-7142,127
13;5;1;5;832,906;-7120,476
13;5;2;5;831,732;-7100,468
13;5;3;5;830,585;-7079,809
13;5;4;5;829,371;-7058,074
13;5;5;5;828,079;-7035,131
13;5;0;6;839,43;-7223,461
13;5;1;6;837,964;-7200,734
13;5;2;6;836,473;-7176,817
13;5;3;6;834,996;-7152,419
13;5;4;6;833,531;-7127,873
13;5;5;6;832,143;-7104,273
13;5;0;7;832,512;-7262,326
13;5;1;7;830,808;-7233,923
13;5;2;7;829,204;-7206,943
13;5;3;7;827,759;-7181,163
13;5;4;7;826,496;-7158,67
13;5;5;7;825,435;-7139,954
13;5;0;8;824,187;-7243,323
13;5;1;8;822,573;-7211,866
13;5;2;8;821,053;-7182,151
13;5;3;8;819,753;-7155,269
13;5;4;8;818,732;-7133,175
13;5;5;8;818,759;-7120,253
13;6;0;0;856,544;-6932,493
13;6;1;0;855,633;-6918,634
13;6;2;0;854,759;-6905,409
13;6;3;0;853,871;-6892,09
13;6;4;0;852,913;-6877,531
13;6;5;0;851,954;-6862,942
13;6;0;1;851,139;-6943,387
13;6;1;1;850,124;-6927,325
13;6;2;1;849,166;-6912,37
13;6;3;1;848,309;-6899,125
13;6;4;1;847,596;-6888,188
13;6;5;1;847,013;-6879,178
13;6;0;2;850,11;-6988,035
13;6;1;2;849,149;-6972,847
13;6;2;2;848,19;-6957,73
13;6;3;2;847,243;-6942,972
13;6;4;2;846,335;-6929,037
13;6;5;2;845,443;-6915,222
13;6;0;3;847,706;-7007,059
13;6;1;3;846,334;-6985,1
13;6;2;3;845,107;-6964,695
13;6;3;3;844,075;-6947,885
13;6;4;3;843,198;-6933,873
13;6;5;3;842,454;-6922,135
13;6;0;4;845,751;-7060,267
13;6;1;4;844,199;-7035,49
13;6;2;4;842,655;-7009,873
13;6;3;4;841,203;-6985,902
13;6;4;4;839,939;-6964,827
13;6;5;4;838,934;-6947,663
13;6;0;5;845,461;-7118,556
13;6;1;5;844,289;-7099,927
13;6;2;5;843,033;-7080,029
13;6;3;5;841,706;-7058,172
13;6;4;5;840,407;-7036,582
13;6;5;5;839,23;-7017,083
13;6;0;6;840,939;-7162,499
13;6;1;6;839,466;-7137,972
13;6;2;6;838,026;-7113,905
13;6;3;6;836,707;-7091,415
13;6;4;6;835,58;-7071,484
13;6;5;6;834,604;-7054,331
13;6;0;7;846,747;-7234,427
13;6;1;7;845,459;-7214,896
13;6;2;7;844,299;-7196,595
13;6;3;7;843,331;-7181,375
13;6;4;7;842,485;-7168,137
13;6;5;7;841,623;-7154,373
13;6;0;8;835,493;-7210,52
13;6;1;8;834,142;-7186,655
13;6;2;8;833,065;-7167,556
13;6;3;8;832,21;-7152,62
13;6;4;8;831,439;-7139,447
13;6;5;8;830,602;-7125,044
13;7;0;0;862,316;-6898,943
13;7;1;0;861,417;-6885,591
13;7;2;0;860,477;-6871,684
13;7;3;0;859,606;-6858,892
13;7;4;0;858,923;-6848,98
13;7;5;0;858,472;-6842,573
13;7;0;1;858,165;-6912,678
13;7;1;1;857,409;-6901,45
13;7;2;1;856,791;-6892,292
13;7;3;1;856,258;-6884,266
13;7;4;1;855,769;-6876,991
13;7;5;1;855,306;-6870,252
13;7;0;2;859,532;-6964,001
13;7;1;2;858,645;-6950,787
13;7;2;2;857,789;-6938,166
13;7;3;2;856,924;-6925,499
13;7;4;2;856,012;-6912,09
13;7;5;2;855,081;-6898,025
13;7;0;3;857,37;-6976,556
13;7;1;3;856,455;-6962,658
13;7;2;3;855,654;-6950,376
13;7;3;3;854,984;-6940,177
13;7;4;3;854,446;-6932,062
13;7;5;3;853,989;-6925,233
13;7;0;4;853,262;-7016,51
13;7;1;4;851,912;-6995,349
13;7;2;4;850,78;-6977,665
13;7;3;4;849,899;-6963,5
13;7;4;4;849,271;-6953,473
13;7;5;4;848,827;-6946,524
13;7;0;5;857,168;-7096,219
13;7;1;5;855,937;-7077,602
13;7;2;5;854,76;-7059,581
13;7;3;5;853,684;-7042,641
13;7;4;5;852,782;-7028,552
13;7;5;5;852,009;-7016,63
13;7;0;6;853,734;-7134,251
13;7;1;6;852,574;-7116,578
13;7;2;6;851,535;-7100,14
13;7;3;6;850,594;-7085,353
13;7;4;6;849,646;-7070,612
13;7;5;6;848,668;-7055,558
13;7;0;7;856,781;-7205,203
13;7;1;7;855,955;-7192,888
13;7;2;7;855,163;-7181,03
13;7;3;7;854,293;-7167,986
13;7;4;7;853,24;-7152,157
13;7;5;7;851,965;-7132,218
13;7;0;8;849,764;-7204,969
13;7;1;8;848,973;-7192,578
13;7;2;8;848,185;-7180,324
13;7;3;8;847,247;-7165,354
13;7;4;8;846,08;-7146,247
13;7;5;8;844,723;-7123,934
13;8;0;0;868,225;-6862,327
13;8;1;0;867,486;-6851,814
13;8;2;0;866,946;-6844,203
13;8;3;0;866,6;-6839,411
13;8;4;0;866,388;-6836,558
13;8;5;0;866,261;-6834,938
13;8;0;1;865,553;-6891,1
13;8;1;1;865,062;-6883,907
13;8;2;1;864,593;-6877,107
13;8;3;1;864,156;-6870,884
13;8;4;1;863,784;-6865,688
13;8;5;1;863,478;-6861,518
13;8;0;2;867,177;-6936,031
13;8;1;2;866,351;-6924,285
13;8;2;2;865,474;-6911,659
13;8;3;2;864,628;-6899,262
13;8;4;2;863,98;-6889,813
13;8;5;2;863,567;-6883,886
13;8;0;3;865,023;-6950,625
13;8;1;3;864,441;-6942,052
13;8;2;3;863,967;-6935,093
13;8;3;3;863,525;-6928,645
13;8;4;3;863,045;-6921,67
13;8;5;3;862,543;-6914,404
13;8;0;4;866,064;-6994,668
13;8;1;4;865,356;-6984,089
13;8;2;4;864,856;-6976,668
13;8;3;4;864,477;-6971,078
13;8;4;4;864,108;-6965,691
13;8;5;4;863,657;-6959,165
13;8;0;5;864,769;-7063,864
